🔓┃解锁,#genre#
东方卫视,http://tvbox6.com/tv/dl/dl668/ysp.php?id=dfws
天津卫视,http://tvbox6.com/tv/dl/dl668/ysp.php?id=tjws
重庆卫视,http://tvbox6.com/tv/dl/dl668/ysp.php?id=cqws
黑龙江卫视,http://tvbox6.com/tv/dl/dl668/ysp.php?id=hljws
辽宁卫视,http://tvbox6.com/tv/dl/dl668/ysp.php?id=lnws
河北卫视,http://tvbox6.com/tv/dl/dl668/ysp.php?id=hbws
山东卫视,http://tvbox6.com/tv/dl/dl668/ysp.php?id=sdws
安徽卫视,http://tvbox6.com/tv/dl/dl668/ysp.php?id=ahws
河南卫视,http://tvbox6.com/tv/dl/dl668/ysp.php?id=hnws
湖北卫视,http://tvbox6.com/tv/dl/dl668/ysp.php?id=hubws
湖南卫视,http://tvbox6.com/tv/dl/dl668/ysp.php?id=hunws
江西卫视,http://tvbox6.com/tv/dl/dl668/ysp.php?id=jxws
江苏卫视,http://tvbox6.com/tv/dl/dl668/ysp.php?id=jsws
浙江卫视,http://tvbox6.com/tv/dl/dl668/ysp.php?id=zjws
东南卫视,http://tvbox6.com/tv/dl/dl668/ysp.php?id=dnws
广东卫视,http://tvbox6.com/tv/dl/dl668/ysp.php?id=gdws
深圳卫视,http://tvbox6.com/tv/dl/dl668/ysp.php?id=szws
广西卫视,http://tvbox6.com/tv/dl/dl668/ysp.php?id=gxws
贵州卫视,http://tvbox6.com/tv/dl/dl668/ysp.php?id=gzws
四川卫视,http://tvbox6.com/tv/dl/dl668/ysp.php?id=scws
新疆卫视,http://tvbox6.com/tv/dl/dl668/ysp.php?id=xjws
海南卫视,http://tvbox6.com/tv/dl/dl668/ysp.php?id=hinws
兵团卫视,http://tvbox6.com/tv/dl/dl668/ysp.php?id=btws

北京卫视,https://i.smart-chat.net/ysp.php?id=bjws
东方卫视,https://i.smart-chat.net/ysp.php?id=dfws
天津卫视,https://i.smart-chat.net/ysp.php?id=tjws
重庆卫视,https://i.smart-chat.net/ysp.php?id=cqws
黑龙江卫视,https://i.smart-chat.net/ysp.php?id=hljws
辽宁卫视,https://i.smart-chat.net/ysp.php?id=lnws
河北卫视,https://i.smart-chat.net/ysp.php?id=hbws
山东卫视,https://i.smart-chat.net/ysp.php?id=sdws
安徽卫视,https://i.smart-chat.net/ysp.php?id=ahws
河南卫视,https://i.smart-chat.net/ysp.php?id=hnws
湖北卫视,https://i.smart-chat.net/ysp.php?id=hubws
湖南卫视,https://i.smart-chat.net/ysp.php?id=hunws
江西卫视,https://i.smart-chat.net/ysp.php?id=jxws
江苏卫视,https://i.smart-chat.net/ysp.php?id=jsws
浙江卫视,https://i.smart-chat.net/ysp.php?id=zjws
东南卫视,https://i.smart-chat.net/ysp.php?id=dnws
广东卫视,https://i.smart-chat.net/ysp.php?id=gdws
深圳卫视,https://i.smart-chat.net/ysp.php?id=szws
广西卫视,https://i.smart-chat.net/ysp.php?id=gxws
贵州卫视,https://i.smart-chat.net/ysp.php?id=gzws
四川卫视,https://i.smart-chat.net/ysp.php?id=scws
新疆卫视,https://i.smart-chat.net/ysp.php?id=xjws
海南卫视,https://i.smart-chat.net/ysp.php?id=hinws

安徽卫视,http://112.17.52.66/PLTV/88888888/224/3221233653/index.m3u8
山东卫视,http://112.17.52.66/PLTV/88888888/224/3221233641/index.m3u8
北京卫视,http://112.17.52.66/PLTV/88888888/224/3221233730/index.m3u8
湖南卫视,http://112.17.52.66/PLTV/88888888/224/3221233707/index.m3u8
深圳卫视,http://112.17.52.66/PLTV/88888888/224/3221233664/index.m3u8
广东卫视,http://112.17.52.66/PLTV/88888888/224/3221233667/index.m3u8
湖北卫视,http://112.17.52.66/PLTV/88888888/224/3221233668/index.m3u8
重庆卫视,http://112.17.52.66/PLTV/88888888/224/3221233677/index.m3u8
天津卫视,http://112.17.52.66/PLTV/88888888/224/3221233682/index.m3u8
江苏卫视,http://112.17.52.66/PLTV/88888888/224/3221233689/index.m3u8
东方卫视,http://112.17.52.66/PLTV/88888888/224/3221233692/index.m3u8
黑龙江卫视,http://112.17.52.66/PLTV/88888888/224/3221233694/index.m3u8
浙江卫视,http://112.17.52.66/PLTV/88888888/224/3221233695/index.m3u8
海南卫视,http://112.17.52.66/PLTV/88888888/224/3221233697/index.m3u8

安徽卫视,http://kjsp.aikan.miguvideo.com/PLTV/88888888/224/3221233653/index.m3u8
山东卫视,http://kjsp.aikan.miguvideo.com/PLTV/88888888/224/3221233641/index.m3u8
北京卫视,http://kjsp.aikan.miguvideo.com/PLTV/88888888/224/3221233730/index.m3u8
湖南卫视,http://kjsp.aikan.miguvideo.com/PLTV/88888888/224/3221233707/index.m3u8
深圳卫视,http://kjsp.aikan.miguvideo.com/PLTV/88888888/224/3221233664/index.m3u8
广东卫视,http://kjsp.aikan.miguvideo.com/PLTV/88888888/224/3221233667/index.m3u8
湖北卫视,http://kjsp.aikan.miguvideo.com/PLTV/88888888/224/3221233668/index.m3u8
重庆卫视,http://kjsp.aikan.miguvideo.com/PLTV/88888888/224/3221233677/index.m3u8
天津卫视,http://kjsp.aikan.miguvideo.com/PLTV/88888888/224/3221233682/index.m3u8
江苏卫视,http://kjsp.aikan.miguvideo.com/PLTV/88888888/224/3221233689/index.m3u8
东方卫视,http://kjsp.aikan.miguvideo.com/PLTV/88888888/224/3221233692/index.m3u8
黑龙江卫视,http://kjsp.aikan.miguvideo.com/PLTV/88888888/224/3221233694/index.m3u8
浙江卫视,http://kjsp.aikan.miguvideo.com/PLTV/88888888/224/3221233695/index.m3u8
海南卫视,http://kjsp.aikan.miguvideo.com/PLTV/88888888/224/3221233697/index.m3u8
广东卫视,http://gzcbn.ch-cdn.gitv.tv/gitv_escape/G_GUANGDONG-HD-265-8M/G_GUANGDONG-HD-265-8M.m3u8
北京卫视,http://gzcbn.ch-cdn.gitv.tv/gitv_escape/G_BEIJING-HD-265-8M/G_BEIJING-HD-265-8M.m3u8
湖南卫视,http://gzcbn.ch-cdn.gitv.tv/gitv_escape/G_HUNAN-CQ/G_HUNAN-CQ.m3u8
东方卫视,http://gzcbn.ch-cdn.gitv.tv/gitv_escape/G_DONGFANG-HD-265-8M/G_DONGFANG-HD-265-8M.m3u8
江苏卫视,http://gzcbn.ch-cdn.gitv.tv/gitv_escape/G_JIANGSU-CQ/G_JIANGSU-CQ.m3u8
浙江卫视,http://gzcbn.ch-cdn.gitv.tv/gitv_escape/G_ZHEJIANG-CQ/G_ZHEJIANG-CQ.m3u8
东南卫视,http://gzcbn.ch-cdn.gitv.tv/gitv_escape/G_DONGNAN-HQ/G_DONGNAN-HQ.m3u8
湖北卫视,http://gzcbn.ch-cdn.gitv.tv/gitv_escape/G_HUBEI-HD-265-8M/G_HUBEI-HD-265-8M.m3u8
四川卫视,http://gzcbn.ch-cdn.gitv.tv/gitv_escape/G_SICHUAN-CQ/G_SICHUAN-CQ.m3u8
天津卫视,http://gzcbn.ch-cdn.gitv.tv/gitv_escape/G_TIANJIN-HD-265-8M/G_TIANJIN-HD-265-8M.m3u8
深圳卫视,http://gzcbn.ch-cdn.gitv.tv/gitv_escape/G_SHENZHEN-HD-265-8M/G_SHENZHEN-HD-265-8M.m3u8
安徽卫视,http://gzcbn.ch-cdn.gitv.tv/gitv_escape/G_ANHUI-HD-265-8M/G_ANHUI-HD-265-8M.m3u8
江西卫视,http://gzcbn.ch-cdn.gitv.tv/gitv_escape/G_JIANGXI-CQ/G_JIANGXI-CQ.m3u8
厦门卫视,http://gzcbn.ch-cdn.gitv.tv/gitv_escape/G_XIAMEN/G_XIAMEN.m3u8
山东卫视,http://gzcbn.ch-cdn.gitv.tv/gitv_escape/G_SHANDONG-HD-265-8M/G_SHANDONG-HD-265-8M.m3u8
辽宁卫视,http://gzcbn.ch-cdn.gitv.tv/gitv_escape/G_LIAONING-HD-265-8M/G_LIAONING-HD-265-8M.m3u8
贵州卫视,http://gzcbn.ch-cdn.gitv.tv/gitv_escape/G_GUIZHOU-CQ/G_GUIZHOU-CQ.m3u8
黑龙江卫视,http://gzcbn.ch-cdn.gitv.tv/gitv_escape/G_HEILONGJIANG-HD-265-8M/G_HEILONGJIANG-HD-265-8M.m3u8
河北卫视,http://gzcbn.ch-cdn.gitv.tv/gitv_escape/G_HEBEI-CQ/G_HEBEI-CQ.m3u8
重庆卫视,http://gzcbn.ch-cdn.gitv.tv/gitv_escape/G_CHONGQING-CQ/G_CHONGQING-CQ.m3u8
吉林卫视,http://gzcbn.ch-cdn.gitv.tv/gitv_escape/G_JILIN-CQ/G_JILIN-CQ.m3u8
云南卫视,http://gzcbn.ch-cdn.gitv.tv/gitv_escape/G_YUNNAN-HQ/G_YUNNAN-HQ.m3u8
海南卫视,http://gzcbn.ch-cdn.gitv.tv/gitv_escape/LYWS/LYWS.m3u8
宁夏卫视,http://gzcbn.ch-cdn.gitv.tv/gitv_escape/G_NINGXIA/G_NINGXIA.m3u8
山西卫视,http://gzcbn.ch-cdn.gitv.tv/gitv_escapeS/G_SXWS/G_SXWS.m3u8
甘肃卫视,http://gzcbn.ch-cdn.gitv.tv/gitv_escape/G_GANSU/G_GANSU.m3u8
青海卫视,http://gzcbn.ch-cdn.gitv.tv/gitv_escape/G_QINGHAI/G_QINGHAI.m3u8
陕西卫视,http://gzcbn.ch-cdn.gitv.tv/gitv_escape/G_SHANXI/G_SHANXI.m3u8
河南卫视,http://gzcbn.ch-cdn.gitv.tv/gitv_escape/G_HENAN-CQ/G_HENAN-CQ.m3u8
内蒙古卫视,http://gzcbn.ch-cdn.gitv.tv/gitv_escape/G_NEIMENGGU/G_NEIMENGGU.m3u8
广西卫视,http://gzcbn.ch-cdn.gitv.tv/gitv_escape/GXWS/GXWS.m3u8
西藏卫视,http://gzcbn.ch-cdn.gitv.tv/gitv_escape/G_XIZANG/G_XIZANG.m3u8
延边卫视,http://gzcbn.ch-cdn.gitv.tv/gitv_escape/G_YANBIAN/G_YANBIAN.m3u8
兵团卫视,http://gzcbn.ch-cdn.gitv.tv/gitv_escape/G_BINGTUAN/G_BINGTUAN.m3u8
新疆卫视,http://gzcbn.ch-cdn.gitv.tv/gitv_escape/G_XINJIANG/G_XINJIANG.m3u8
安多卫视,http://gzcbn.ch-cdn.gitv.tv/gitv_escape/G_ANDUO/G_ANDUO.m3u8
农林卫视,http://gzcbn.ch-cdn.gitv.tv/gitv_escape/G_NONGLIN/G_NONGLIN.m3u8
山东教育卫视,http://gzcbn.ch-cdn.gitv.tv/gitv_escape/G_SDETV/G_SDETV.m3u8
卡酷少儿,http://gzcbn.ch-cdn.gitv.tv/gitv_escape/G_KAKU/G_KAKU.m3u8
炫动卡通,http://gzcbn.ch-cdn.gitv.tv/gitv_escape/G_XUANDONG/G_XUANDONG.m3u8
金鹰卡通,http://gzcbn.ch-cdn.gitv.tv/gitv_escape/G_JINYING/G_JINYING.m3u8
嘉佳卡通,http://gzcbn.ch-cdn.gitv.tv/gitv_escape/G_JIAJIA/G_JIAJIA.m3u8
优漫卡通,http://gzcbn.ch-cdn.gitv.tv/gitv_escape/G_YOUMAN/G_YOUMAN.m3u8
东方卫视,http://125.210.152.21:9121/live/hzgq-dftvgq-h264.m3u8
江苏卫视,http://125.210.152.21:9121/live/hzgq-jswsgq-h264.m3u8
浙江卫视,http://125.210.152.21:9121/live/hzgq-zjwsgq-h264.m3u8
东南卫视,http://125.210.152.21:9121/live/hzgq-fjwsgq-h264.m3u8
湖北卫视,http://125.210.152.21:9121/live/hzgq-hbwsgq-h264.m3u8
四川卫视,http://125.210.152.21:9121/live/hszx-sctv-h264.m3u8
天津卫视,http://125.210.152.21:9121/live/hzgq-tjwsgq-h264.m3u8
深圳卫视,http://125.210.152.21:9121/live/hzgq-szwsgq-h264.m3u8
安徽卫视,http://125.210.152.21:9121/live/hzgq-ahwsgq-h264.m3u8
江西卫视,http://125.210.152.21:9121/live/hzgq-jxwsgq-h264.m3u8
山东卫视,http://125.210.152.21:9121/live/hzgq-sdwsgq-h264.m3u8
辽宁卫视,http://125.210.152.21:9121/live/hzgq-lnwsgq-h264.m3u8
贵州卫视,http://125.210.152.21:9121/live/hszx-gztv-h264.m3u8
黑龙江卫视,http://125.210.152.21:9121/live/hzgq-hljwsgq-h264.m3u8
厦门卫视,http://36.62.111.102:10001/udp/238.1.78.246:7840
重庆卫视,http://125.210.152.21:9121/live/hzgq-cqwsgq-h264.m3u8
吉林卫视,http://125.210.152.21:9121/live/hzgq-jlwsgq-h264.m3u8
云南卫视,http://125.210.152.21:9121/live/hzgq-ynwsgq-h264.m3u8
海南卫视,http://125.210.152.21:9121/live/hszx-lytv-h264.m3u8
山西卫视,http://125.210.152.21:9121/live/hszx-shanxitv-h264.m3u8
甘肃卫视,http://125.210.152.21:9121/live/hszx-gstv-h264.m3u8
河北卫视,http://125.210.152.21:9121/live/hzgq-hbwsgq1-h264.m3u8
陕西卫视,http://125.210.152.21:9121/live/hszx-sxtv-h264.m3u8
河南卫视,http://125.210.152.21:9121/live/hzgq-henanwsgq-h264.m3u8
内蒙古卫视,http://125.210.152.21:9121/live/hszx-nmgtv-h264.m3u8
广西卫视,http://125.210.152.21:9121/live/hszx-gxtv-h264.m3u8
宁夏卫视,http://125.210.152.21:9121/live/hszx-nxtv-h264.m3u8
西藏卫视,http://125.210.152.21:9121/live/hszx-xztv-h264.m3u8
青海卫视,http://125.210.152.21:9121/live/hszx-qhtv-h264.m3u8
兵团卫视,http://125.210.152.21:9121/live/hszx-bttv-h264.m3u8
新疆卫视,http://125.210.152.21:9121/live/hszx-xjtv-h264.m3u8
三沙卫视,http://125.210.152.21:9121/live/hzgq-ssws-h264.m3u8
宁夏卫视,http://221.213.43.82:8888/newlive/live/hls/40/live.m3u8
新疆卫视,http://221.213.43.82:8888/newlive/live/hls/38/live.m3u8
甘肃卫视,http://221.213.43.82:8888/newlive/live/hls/36/live.m3u8

北京卫视,http://222.223.119.21:8888/newlive/live/hls/19/live.m3u8
东方卫视,http://222.223.119.21:8888/newlive/live/hls/20/live.m3u8
广东卫视,http://222.223.119.21:8888/newlive/live/hls/21/live.m3u8
江苏卫视,http://222.223.119.21:8888/newlive/live/hls/22/live.m3u8
湖南卫视,http://222.223.119.21:8888/newlive/live/hls/23/live.m3u8
浙江卫视,http://222.223.119.21:8888/newlive/live/hls/24/live.m3u8
安徽卫视,http://222.223.119.21:8888/newlive/live/hls/25/live.m3u8
广西卫视,http://222.223.119.21:8888/newlive/live/hls/26/live.m3u8
云南卫视,http://222.223.119.21:8888/newlive/live/hls/27/live.m3u8
深证卫视,http://222.223.119.21:8888/newlive/live/hls/28/live.m3u8
贵州卫视,http://222.223.119.21:8888/newlive/live/hls/29/live.m3u8
山东卫视,http://222.223.119.21:8888/newlive/live/hls/30/live.m3u8
重庆卫视,http://222.223.119.21:8888/newlive/live/hls/31/live.m3u8
四川卫视,http://222.223.119.21:8888/newlive/live/hls/32/live.m3u8
河南卫视,http://222.223.119.21:8888/newlive/live/hls/33/live.m3u8
湖北卫视,http://222.223.119.21:8888/newlive/live/hls/34/live.m3u8
吉林卫视,http://222.223.119.21:8888/newlive/live/hls/35/live.m3u8
甘肃卫视,http://222.223.119.21:8888/newlive/live/hls/36/live.m3u8
西藏卫视,http://222.223.119.21:8888/newlive/live/hls/37/live.m3u8
新疆卫视,http://222.223.119.21:8888/newlive/live/hls/38/live.m3u8
青海卫视,http://222.223.119.21:8888/newlive/live/hls/39/live.m3u8
宁夏卫视,http://222.223.119.21:8888/newlive/live/hls/40/live.m3u8
陕西卫视,http://222.223.119.21:8888/newlive/live/hls/41/live.m3u8
东南卫视,http://222.223.119.21:8888/newlive/live/hls/42/live.m3u8
天津卫视,http://222.223.119.21:8888/newlive/live/hls/43/live.m3u8
辽宁卫视,http://222.223.119.21:8888/newlive/live/hls/44/live.m3u8
黑龙江卫视,http://222.223.119.21:8888/newlive/live/hls/45/live.m3u8
江西卫视,http://222.223.119.21:8888/newlive/live/hls/46/live.m3u8
山西卫视,http://222.223.119.21:8888/newlive/live/hls/47/live.m3u8
河北卫视,http://222.223.119.21:8888/newlive/live/hls/48/live.m3u8
卡酷少儿,http://222.223.119.21:8888/newlive/live/hls/56/live.m3u8
金鹰卡通,http://222.223.119.21:8888/newlive/live/hls/57/live.m3u8


北京卫视,http://tvbox6.com/tv/dl/dl668/migu.php?3730
山东卫视,http://tvbox6.com/tv/dl/dl668/migu.php?3641
湖南卫视,http://tvbox6.com/tv/dl/dl668/migu.php?3707
安徽卫视,http://tvbox6.com/tv/dl/dl668/migu.php?3653
深圳卫视,http://tvbox6.com/tv/dl/dl668/migu.php?3664
广东卫视,http://tvbox6.com/tv/dl/dl668/migu.php?3667
湖北卫视,http://tvbox6.com/tv/dl/dl668/migu.php?3668
天津卫视,http://tvbox6.com/tv/dl/dl668/migu.php?3682
东方卫视,http://tvbox6.com/tv/dl/dl668/migu.php?3692
黑龙江卫视,http://tvbox6.com/tv/dl/dl668/migu.php?3694
浙江卫视,http://tvbox6.com/tv/dl/dl668/migu.php?3695
海南卫视,http://tvbox6.com/tv/dl/dl668/migu.php?3697
江苏卫视,http://tvbox6.com/tv/dl/dl668/migu.php?3689
重庆卫视,http://tvbox6.com/tv/dl/dl668/migu.php?3677
都市剧场,http://tvbox6.com/tv/dl/dl668/migu.php?3659
3D动画片,http://tvbox6.com/tv/dl/dl668/migu.php?3671
电视剧,http://tvbox6.com/tv/dl/dl668/migu.php?3674
游戏风云,http://tvbox6.com/tv/dl/dl668/migu.php?3683
美食频道,http://tvbox6.com/tv/dl/dl668/migu.php?3688
纪录片,http://tvbox6.com/tv/dl/dl668/migu.php?3638
3D频道,http://tvbox6.com/tv/dl/dl668/migu.php?3754


🔓┃电视剧,#genre#
射雕英雄传,https://live.metshop.top/yy/40959929
神雕侠侣,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1351762426
倚天屠龙记,https://live.metshop.top/yy/1449856066
天龙八部,https://live.metshop.top/yy/1351814644
笑傲江湖,https://live.metshop.top/yy/1354936128
鹿鼎记,https://live.metshop.top/yy/28265277
寻秦记,https://live.metshop.top/yy/1382749900
封神榜,https://live.metshop.top/yy/1353426319
新白娘子传奇,https://live.metshop.top/yy/1354490667
新白娘子传奇-修复版,https://live.metshop.top/yy/1354930969
钟馗传说,https://live.metshop.top/yy/1382736839
红楼梦,https://live.metshop.top/yy/1382745084
三国演义,https://live.metshop.top/yy/1354936241
西游记后传,https://live.metshop.top/yy/1353392400
少年包青天,https://live.metshop.top/yy/38498680
宰相刘罗锅,https://live.metshop.top/yy/1353892468
神探狄仁杰,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1351755386
庆余年,http://diyp.112114.xyz/douyu/7489563
陈情令,https://live.metshop.top/yy/1382745121
知否知否应是绿肥红瘦,https://live.metshop.top/yy/21881901
仙剑奇侠传,https://live.metshop.top/yy/1382749903
金装四大才子,https://live.metshop.top/yy/1354926600
公主嫁到,https://live.metshop.top/yy/1382736915
耀舞长安,https://live.metshop.top/yy/1382741640
上海滩,https://live.metshop.top/yy/1382745184
大时代,https://live.metshop.top/yy/1354930891
法证先锋,https://live.metshop.top/yy/1354930965
陀枪师姐,https://live.metshop.top/yy/1382688521
飞虎之潜行极战,https://live.metshop.top/yy/1354932420
放羊的星星,https://live.metshop.top/yy/1355260662
天道,https://live.metshop.top/yy/1382735574
安家,https://live.metshop.top/yy/12086226
欢乐颂,https://live.metshop.top/yy/1382735624
平凡岁月,https://live.metshop.top/yy/1382745117
苦乐村官,https://live.metshop.top/yy/1382736864
金星脱口秀,https://live.metshop.top/yy/1354932407
航拍中国第1季,https://live.metshop.top/yy/1354936136

🔓┃虎牙切换EXO解码,#genre#

切换EXO解码,http://159.75.85.63:35455/huya/11342412
电影_星爷,http://159.75.85.63:35455/huya/11342412
电影_英叔,http://159.75.85.63:35455/huya/11342421
电影_发哥,http://159.75.85.63:35455/huya/11342387
电影_成龙,http://159.75.85.63:35455/huya/11342386
电影_王晶,http://159.75.85.63:35455/huya/11602058
电影_沈腾,http://159.75.85.63:35455/huya/11601968
电影_黄渤,http://159.75.85.63:35455/huya/11352876
电影_强森,http://159.75.85.63:35455/huya/21059581
电影_漫威,http://159.75.85.63:35455/huya/11602034
电影_宇宙,http://159.75.85.63:35455/huya/11342428
电影_怪兽,http://159.75.85.63:35455/huya/21059577
电影_武侠,http://159.75.85.63:35455/huya/11342427
电影_警匪,http://159.75.85.63:35455/huya/11352886
电影_罪犯,http://159.75.85.63:35455/huya/11352962
电影_枪战,http://159.75.85.63:35455/huya/21059579
电影_海盗,http://159.75.85.63:35455/huya/21059595
电影_赛车,http://159.75.85.63:35455/huya/11279247
电影_推荐,http://159.75.85.63:35455/huya/11602041
电影_救援,http://159.75.85.63:35455/huya/21059594
电影_热血,http://159.75.85.63:35455/huya/11352934
电影_盗墓,http://159.75.85.63:35455/huya/21059552
电影_贺岁,http://159.75.85.63:35455/huya/11601971
电影_玄幻,http://159.75.85.63:35455/huya/11342414
电影_谍战,http://159.75.85.63:35455/huya/21059585
电影_战争,http://159.75.85.63:35455/huya/21059592
电影_喜剧,http://159.75.85.63:35455/huya/11352877
电影_港片,http://159.75.85.63:35455/huya/11602043
电影_国产,http://159.75.85.63:35455/huya/11352973
电影_周星星,http://159.75.85.63:35455/huya/11336587
电影_李连杰,http://159.75.85.63:35455/huya/11342390
电影_洪金宝,http://159.75.85.63:35455/huya/11279251
电影_梁家辉,http://159.75.85.63:35455/huya/11342429
电影_许冠英,http://159.75.85.63:35455/huya/11601972
电影_刘德华,http://159.75.85.63:35455/huya/11342424
电影_斯坦森,http://159.75.85.63:35455/huya/21059588
电影_小鬼头,http://159.75.85.63:35455/huya/11352963
电影_八点档,http://159.75.85.63:35455/huya/880261
电影_蜘蛛侠,http://159.75.85.63:35455/huya/21059599
电影_贺岁片,http://159.75.85.63:35455/huya/11601986
电影_功夫片,http://159.75.85.63:35455/huya/11352941
电影_黑帮片,http://159.75.85.63:35455/huya/11336719
电影_丧尸片,http://159.75.85.63:35455/huya/21059578
电影_灾难片,http://159.75.85.63:35455/huya/11602075
电影_谍战片,http://159.75.85.63:35455/huya/21059587
电影_战争片,http://159.75.85.63:35455/huya/21059574
电影_犯罪片,http://159.75.85.63:35455/huya/11352974
电影_古装片,http://159.75.85.63:35455/huya/11336590
电影_高分动作,http://159.75.85.63:35455/huya/11352884
电影_动作电影,http://159.75.85.63:35455/huya/11602077
电影_搞笑喜剧,http://159.75.85.63:35455/huya/11342423
电影_喜剧专场,http://159.75.85.63:35455/huya/11602044
电影_欢笑影院,http://159.75.85.63:35455/huya/11352894
电影_不挤影院,http://159.75.85.63:35455/huya/11352897
电影_国产悬疑,http://159.75.85.63:35455/huya/11342395
电影_快意江湖,http://159.75.85.63:35455/huya/11342435
电影_黑帮斗争,http://159.75.85.63:35455/huya/11342419
电影_古墓系列,http://159.75.85.63:35455/huya/11352913
电影_嫣然影厅,http://159.75.85.63:35455/huya/11601977
电影_女神系列,http://159.75.85.63:35455/huya/11336571
电影_经典女神,http://159.75.85.63:35455/huya/11352909
电影_许氏三杰,http://159.75.85.63:35455/huya/11602033
电影_经典港片,http://159.75.85.63:35455/huya/11352965
电影_镖行天下,http://159.75.85.63:35455/huya/11352969
电影_高能反转,http://159.75.85.63:35455/huya/11352887
电影_喜乐影院,http://159.75.85.63:35455/huya/21059580
电影_蘑菇影厅,http://159.75.85.63:35455/huya/11601981
电影_搞笑恐怖,http://159.75.85.63:35455/huya/11601960
电影_死神来了,http://159.75.85.63:35455/huya/11352903
电影_变形金刚,http://159.75.85.63:35455/huya/21059596
电影_怪兽系列,http://159.75.85.63:35455/huya/21059554
搞笑_陈翔六点半,http://159.75.85.63:35455/huya/11274154
剧集_老三国,http://159.75.85.63:35455/huya/11602081
剧集_新三国,http://159.75.85.63:35455/huya/11352944
剧集_新水浒,http://159.75.85.63:35455/huya/11342384
剧集_纪晓岚,http://159.75.85.63:35455/huya/11342396
剧集_庆余年,http://159.75.85.63:35455/huya/11352960
剧集_雍正王朝,http://159.75.85.63:35455/huya/11342439
剧集_士兵突击,http://159.75.85.63:35455/huya/11342430
剧集_爱情公寓,http://159.75.85.63:35455/huya/11336726
剧集_家有儿女,http://159.75.85.63:35455/huya/11352872
剧集_武林外传,http://159.75.85.63:35455/huya/21059598
剧集_地下交通站,http://159.75.85.63:35455/huya/11342433
剧集_邻里一家亲,http://159.75.85.63:35455/huya/11342426
电影_星爷,http://159.75.85.63:35455/huya/11342412
电影_英叔,http://159.75.85.63:35455/huya/11342421
电影_发哥,http://159.75.85.63:35455/huya/11342387
电影_成龙,http://159.75.85.63:35455/huya/11342386
电影_王晶,http://159.75.85.63:35455/huya/11602058
电影_沈腾,http://159.75.85.63:35455/huya/11601968

🔓┃IPV6,#genre#


CCTV1 3M1080,http://[2409:8087:2001:20:2800:0:df6e:eb07]:80/wh7f454c46tw1527557465_-1431215922/ott.mobaibox.com/PLTV/3/224/3221227375/index.m3u8?icpid=3&RTS=1674385937&from=40&popid=40&hms_devid=2036&prioritypopid=40&vqe=3
CCTV1 3M1080,http://[2409:8087:2001:20:2800:0:df6e:eb10]:80/wh7f454c46tw1750297731_174117004/ott.mobaibox.com/PLTV/3/224/3221227736/index.m3u8?icpid=3&RTS=1674386160&from=40&popid=40&hms_devid=2110&prioritypopid=40&vqe=3
CCTV1 3M1080,http://[2409:8087:2001:20:2800:0:df6e:eb11]:80/wh7f454c46tw1750497522_339657307/ott.mobaibox.com/PLTV/3/224/3221227739/index.m3u8?icpid=3&RTS=1674386160&from=40&popid=40&hms_devid=2110&prioritypopid=40&vqe=3
CCTV1 4.8M1080HEVC,http://[2409:8087:2001:20:2800:0:df6e:eb13]:80/wh7f454c46tw3963387606_1140881910/ott.mobaibox.com/PLTV/3/224/3221227641/index.m3u8?icpid=3&RTS=1674379783&from=40&popid=40&hms_devid=2112&prioritypopid=40&vqe=3
CCTV1 4M1080,http://[2409:8087:2001:20:2800:0:df6e:eb0c]:80/wh7f454c46tw3963514148_-902666800/ott.mobaibox.com/PLTV/3/224/3221225530/index.m3u8?icpid=3&RTS=1674379783&from=40&ocs=2_2409:8087:2001:20:2800:0:df6e:eb05_80&popid=40&hms_devid=2040&prioritypopid=40&vqe=3
CCTV1 4M1080,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225804/index.m3u8
CCTV1 4M1080HEVC,http://[2409:8087:2001:20:2800:0:df6e:eb0f]:80/wh7f454c46tw3964003222_765154567/ott.mobaibox.com/PLTV/3/224/3221227644/index.m3u8?icpid=3&RTS=1674379784&from=40&popid=40&hms_devid=2111&prioritypopid=40&vqe=3
CCTV1 4M1080HEVC,http://[2409:8087:2001:20:2800:0:df6e:eb06]:80/wh7f454c46tw1527830964_-1694427992/ott.mobaibox.com/PLTV/3/224/3221228146/index.m3u8?icpid=3&RTS=1674385938&from=40&popid=40&hms_devid=2036&prioritypopid=40&vqe=3
CCTV1 5.5M1080HEVC,http://[2409:8087:2001:20:2800:0:df6e:eb12]:80/wh7f454c46tw3964344116_67852184/ott.mobaibox.com/PLTV/3/224/3221227675/index.m3u8?icpid=3&RTS=1674379784&from=40&ocs=2_2409:8087:2001:20:2800:0:df6e:eb0f_80&popid=40&hms_devid=2112&prioritypopid=40&vqe=3
CCTV1 8M1080,http://[2409:8087:2001:20:2800:0:df6e:eb08]:80/wh7f454c46tw1528000783_-231655737/ott.mobaibox.com/PLTV/3/224/3221228049/index.m3u8?icpid=3&RTS=1674385938&from=40&popid=40&hms_devid=2037&prioritypopid=40&vqe=3
